location,price,features,listing_url,name,lat,long,source,rating
"Adelaide, Adelaide",938.8106416275432,"['6 guests', '2 bedrooms', '3 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/31366764?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,★Nirvana on Gray★2BR Staycation✔︎Wifi✔︎Netflix,-34.9284989,138.6007456,aribnb,4.58 (88 reviews)
"Kent Town, Adelaide",245.3834115805947,"['2 guests', '1 bedroom', '1 bed', '1.5 shared baths', 'Free parking', 'Kitchen', 'Air conditioning']",https://www.airbnb.com/rooms/40742701?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,lovely townhouse with queen bed and balcony,-34.9202708,138.6188177,aribnb,4.75 (24 reviews)
"Adelaide, Adelaide",1161.189358372457,"['8 guests', '3 bedrooms', '5 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/16306747?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,"Bright and Airy 3br Townhouse, Stephens St in CBD",-34.9284989,138.6007456,aribnb,4.97 (283 reviews)
"Adelaide, Adelaide",771.2050078247262,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/7231281?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,East End Adelaide Apartment CBD,-34.9284989,138.6007456,aribnb,4.98 (104 reviews)
"Everard Park, Adelaide",406.41627543036,"['4 guests', '2 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/30723510?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Wherever ye Hale,-34.9537175,138.5753271,aribnb,4.87 (129 reviews)
"Adelaide, Adelaide",742.7230046948357,"['3 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/10732676?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Cottage 60A (Part of Harriett's),-34.9284989,138.6007456,aribnb,4.84 (32 reviews)
"Glenside, Adelaide",503.91236306729263,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21440947?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Adelaides Little Hidden Gem,-34.94274559999999,138.6355852,aribnb,4.79 (113 reviews)
"Adelaide, Adelaide",1002.3474178403757,"['4 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50497832?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Swainson on Balfours,-34.9284989,138.6007456,aribnb,3.67 (3 reviews)
"Thorngate, Adelaide",469.95305164319257,"['2 guests', '1 bedroom', '1 bed', '2 shared baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/48257813?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Luxury Family Home in great location (Room 3),-34.8973268,138.5973504,aribnb,4.93 (14 reviews)
"Adelaide, Adelaide",806.2597809076682,"['5 guests', '2 bedrooms', '2 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/38147137?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Modern Central China town Home - Free Carpark,-34.9284989,138.6007456,aribnb,4.90 (50 reviews)
"Adelaide, Adelaide",558.6854460093897,"['6 guests', '2 bedrooms', '3 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/43573255?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,East ender,-34.9284989,138.6007456,aribnb,rating
"Adelaide, Adelaide",748.2003129890454,"['5 guests', '2 bedrooms', '4 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/16608971?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,The Carrington Retreat,-34.9284989,138.6007456,aribnb,4.95 (129 reviews)
"Parkside, Adelaide",726.2910798122066,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/33642321?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Freshly Renovated Retreat in Beautiful Parkside,-34.9442493,138.6130151,aribnb,4.89 (110 reviews)
"Adelaide, Adelaide",1447.1048513302035,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/41623493?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Horizons 1402,-34.9284989,138.6007456,aribnb,4.83 (24 reviews)
"Adelaide, Adelaide",1057.1205007824728,"['6 guests', '2 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/23789914?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Swainson on Synagogue,-34.9284989,138.6007456,aribnb,4.36 (136 reviews)
"Adelaide, Adelaide",840.2190923317685,"['5 guests', '1 bedroom', '3 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/9598963?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Adelaide City Cottage.,-34.9284989,138.6007456,aribnb,4.88 (141 reviews)
"Adelaide, Adelaide",529.1079812206573,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/32508446?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,M&M's on Carrington *WiFi*Netflix*Parking*Quiet*,-34.9284989,138.6007456,aribnb,4.87 (54 reviews)
"Adelaide, Adelaide",755.868544600939,"['4 guests', '2 bedrooms', '4 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21582622?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Modern 2Bed City Apartment w/Carpark - Waymouth St,-34.9284989,138.6007456,aribnb,4.91 (101 reviews)
"North Adelaide, Adelaide",1066.97965571205,"['3 guests', '1 bedroom', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/43260606?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Majestic Old Lion - 1 BR Apartment,-34.9083198,138.5919105,aribnb,4.78 (58 reviews)
"Adelaide, Adelaide",404.2253521126761,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning']",https://www.airbnb.com/rooms/48271121?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,East End Delight!,-34.9284989,138.6007456,aribnb,4.75 (12 reviews)
"Norwood, Adelaide",847.8873239436621,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/22623491?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Picture Book Cottage-Norwood-Close to CBD,-34.9213881,138.632203,aribnb,4.96 (74 reviews)
"Adelaide, Adelaide",623.3176838810642,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/52763654?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Contemporary 2 bdrm home in the heart of Adelaide,-34.9284989,138.6007456,aribnb,rating
"Adelaide, Adelaide",1518.3098591549297,"['6 guests', '3 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/33169800?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,★A Cut Above The West★3BR Staycation✔︎Pool✔︎Gym,-34.9284989,138.6007456,aribnb,4.86 (135 reviews)
"Kent Town, Adelaide",673.7089201877935,"['6 guests', '3 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/30512300?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,❤️3bdrm City Apt @ Cecil Mansions❤️ WiFi + Parking,-34.9202708,138.6188177,aribnb,4.91 (11 reviews)
"Kurralta Park, Adelaide",202.66040688575902,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/33164340?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,"Fully Furnished SB Room, near Airport, Town, Beach",-34.94959910000001,138.5644377,aribnb,4.95 (19 reviews)
"Adelaide, Adelaide",1724.2566510172146,"['6 guests', '3 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/15221878?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Stunning Executive Penthouse,-34.9284989,138.6007456,aribnb,4.74 (86 reviews)
"Adelaide, Adelaide",726.2910798122066,"['6 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/10965274?previous_page_section_name=1000&federated_search_id=4eed8b50-82ac-4fab-a75b-42b057dba4c8,Bright & Stylish Cottage in Adelaide CBD,-34.9284989,138.6007456,aribnb,4.91 (296 reviews)
"Adelaide, Adelaide",828.1690140845071,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/52801839?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,★Sage on Bewes★ ✔CBD✔Parking✔Nespresso,-34.9284989,138.6007456,aribnb,rating
"Glenside, Adelaide",474.3348982785603,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/30023446?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Adelaide’s Hidden Gem. City on your Doorstep!,-34.94274559999999,138.6355852,aribnb,4.78 (89 reviews)
"Adelaide, Adelaide",523.6306729264476,"['2 guests', 'Studio', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/46737500?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Frome St Studio Apartments - Kitchenette+Balcony!,-34.9284989,138.6007456,aribnb,3.75 (4 reviews)
"Adelaide, Adelaide",1057.1205007824728,"['5 guests', '2 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/27425141?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Swainson on Synagogue,-34.9284989,138.6007456,aribnb,4.22 (65 reviews)
"Croydon, Adelaide",327.54303599374026,"['2 guests', '1 bedroom', '1 bed', '2.5 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/24567429?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Well located character home with ensuite bathroom.,-34.8984774,138.5635801,aribnb,4.96 (159 reviews)
"Adelaide, Adelaide",926.7605633802817,"['5 guests', '3 bedrooms', '3 beds', '2.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50294505?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Cozy home/Townhouse iat Sparman/3 Beds✔Wifi✔Garage,-34.9284989,138.6007456,aribnb,4.88 (16 reviews)
"Glandore, Adelaide",273.8654147104852,"['1 guest', '1 bedroom', '1 bed', '2 shared baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/45682902?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Easy to City Hills and Beach 1SRC,-34.9646362,138.5672753,aribnb,4.95 (19 reviews)
"Wayville, Adelaide",454.6165884194054,"['4 guests', '2 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/27408503?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,"Showgrounds, city fringe and close to shops!",-34.9430985,138.5890231,aribnb,4.70 (90 reviews)
"Adelaide, Adelaide",538.9671361502348,"['2 guests', 'Studio', '1 bath', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/53347079?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,103b Studio Apt @ Frome Street Apartments - Wi-Fi!,-34.9284989,138.6007456,aribnb,rating
"Glandore, Adelaide",273.8654147104852,"['1 guest', '1 bedroom', '1 bed', '2 shared baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21950524?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Between the city and the beach 1SRB,-34.9646362,138.5672753,aribnb,4.88 (68 reviews)
"Torrensville, Adelaide",640.8450704225352,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/44508347?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Luxury Boutique One Bedroom Studio Apartment,-34.9145815,138.559403,aribnb,4.87 (15 reviews)
"North Adelaide, Adelaide",953.0516431924882,"['5 guests', '1 bedroom', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/15606631?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Adelaide Oval is a walk!,-34.9083198,138.5919105,aribnb,4.80 (97 reviews)
"Adelaide, Adelaide",1007.8247261345853,"['5 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/32601947?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Bright on Franklin✈biz trip Parking✔Pool✔Gym✔WiFi,-34.9284989,138.6007456,aribnb,4.66 (143 reviews)
"Torrensville, Adelaide",510.4851330203443,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/4888711?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,"Sleepy Cat B&B: Spacious house, central loc., pool",-34.9145815,138.559403,aribnb,5.0 (11 reviews)
"Adelaide, Adelaide",598.1220657276995,"['7 guests', '3 bedrooms', '5 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/15902733?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,"City Family Escape, Free Wifi, Netflix, Tennis",-34.9284989,138.6007456,aribnb,4.77 (304 reviews)
"Adelaide, Adelaide",1047.2613458528951,"['5 guests', '2 bedrooms', '3 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/40666777?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,★Pokémon Inspired★King Beds★Balcony★Pool★Gym★BBQ★,-34.9284989,138.6007456,aribnb,4.97 (39 reviews)
"Adelaide, Adelaide",930.0469483568074,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/31500132?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Designer Apartment in Early Classical 1900's Hotel,-34.9284989,138.6007456,aribnb,rating
"Adelaide, Adelaide",1002.3474178403757,"['6 guests', '2 bedrooms', '3 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/28766313?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Swainson on Bent,-34.9284989,138.6007456,aribnb,4.14 (72 reviews)
"Norwood, Adelaide",876.3693270735524,"['4 guests', '2 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/9498531?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,The Apartment on Chapel,-34.9213881,138.632203,aribnb,4.94 (161 reviews)
"Adelaide, Adelaide",898.2785602503911,"['2 guests', 'Studio', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/35479063?previous_page_section_name=1000&federated_search_id=9b54aa80-df0c-4ca8-8cfc-680fb536af00,Trendy 11th story studio apartment,-34.9284989,138.6007456,aribnb,5.0 (8 reviews)
"Adelaide, Adelaide",846.7918622848201,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/47566239?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Glam On Gladstone - Renovated Character Cottage,-34.9284989,138.6007456,aribnb,4.74 (19 reviews)
"North Adelaide, Adelaide",723.0046948356808,"['4 guests', '2 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/17499357?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,UNFORGETTABLE VIEWS of Adelaide Oval & the CBD!,-34.9083198,138.5919105,aribnb,4.87 (157 reviews)
"Adelaide, Adelaide",712.0500782472614,"['4 guests', '2 bedrooms', '3 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21581980?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Central 2 Bed 2 Bath Apartment KingWilliam w/ View,-34.9284989,138.6007456,aribnb,4.77 (157 reviews)
"Adelaide, Adelaide",662.7543035993741,"['6 guests', '2 bedrooms', '3 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/38934177?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,East End CBD apartment--2 queen beds+Netflix,-34.9284989,138.6007456,aribnb,5.0 (6 reviews)
"North Adelaide, Adelaide",377.9342723004695,"['4 guests', 'Studio', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/43225552?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,North Adelaide studio 🌷 Melbourne St 🌷,-34.9083198,138.5919105,aribnb,rating
"Adelaide, Adelaide",997.9655712050078,"['5 guests', '3 bedrooms', '3 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/plus/12542371?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Soak up the Breezy Vibes at a Vintage Bluestone Cottage,-34.9284989,138.6007456,aribnb,4.81 (257 reviews)
"Adelaide, Adelaide",1690.2973395931142,"['6 guests', '2 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/40777656?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Swainson at Embassy (Top-floor Penthouse with Spa),-34.9284989,138.6007456,aribnb,4.45 (55 reviews)
"Adelaide, Adelaide",1082.3161189358373,"['6 guests', '2 bedrooms', '3 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/48388569?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Modern Apt Amazing View | CBD | Cinema🎥 Gym💪🏼 Pool💦,-34.9284989,138.6007456,aribnb,4.84 (31 reviews)
"Adelaide, Adelaide",697.8090766823161,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/53552461?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Spacious Apartment--Tasting of Adelaide City Life,-34.9284989,138.6007456,aribnb,rating
"Adelaide, Adelaide",577.3082942097027,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/52270363?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,★Luxurious 2BR City Apartment★ Staycation✔Parking✔,-34.9284989,138.6007456,aribnb,4.67 (3 reviews)
"Adelaide, Adelaide",742.7230046948357,"['3 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/32668599?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Corry's Cottage (Part of Harriett's),-34.9284989,138.6007456,aribnb,4.53 (19 reviews)
"Bowden, Adelaide",301.25195618153367,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/2290549?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Private access - 'The Box' at The Crumbling Castle,-34.9027533,138.5802196,aribnb,4.68 (154 reviews)
"Adelaide, Adelaide",1146.9483568075118,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/53365541?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Lovely 2-bed 2-bath rental apartment in the city,-34.9284989,138.6007456,aribnb,rating
"Unley, Adelaide",520.3442879499219,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/37479465?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Quiet light filled abode in Unley,-34.9502002,138.6074494,aribnb,4.98 (53 reviews)
"Adelaide, Adelaide",623.3176838810642,"['3 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21651161?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Stunning CBD 1 BR Apartment With a View - V812,-34.9284989,138.6007456,aribnb,4.68 (48 reviews)
"Eastwood, Adelaide",723.0046948356808,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/51054089?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Fully Vaxed 10% off - Little Jewel Box - Cityside,-34.94234400000001,138.6208712,aribnb,5.0 (5 reviews)
"Adelaide, Adelaide",1007.8247261345853,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/plus/14886409?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,CBD Apartment Right in the Centre of the City - Free Netflix,-34.9284989,138.6007456,aribnb,4.88 (118 reviews)
"Bowden, Adelaide",1014.3974960876369,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50249253?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Mod. Unit w/Stylish Skyline Views & Secure Parking,-34.9027533,138.5802196,aribnb,4.79 (14 reviews)
"Adelaide, Adelaide",944.2879499217527,"['4 guests', '2 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/38364250?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Serene★Business trip ★NBN✔Printer✔Parking,-34.9284989,138.6007456,aribnb,4.72 (72 reviews)
"Adelaide, Adelaide",1002.3474178403757,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/45105259?previous_page_section_name=1000&federated_search_id=88861357-106b-4db7-a32b-40f61b345622,Swainson at Embassy,-34.9284989,138.6007456,aribnb,4.60 (35 reviews)
